Date,Open,High,Low,Close
11/21/2011,"41.21","41.21","41.21","41.21"
11/18/2011,"38.30","38.30","38.30","38.30"
11/17/2011,"39.06","39.06","39.06","39.06"
11/16/2011,"38.08","38.08","38.08","38.08"
11/15/2011,"39.61","39.61","39.61","39.61"
11/14/2011,"40.15","40.15","40.15","40.15"
11/11/2011,"39.53","39.53","39.53","39.53"
11/10/2011,"43.72","43.72","43.72","43.72"
11/09/2011,"41.72","41.72","41.72","41.72"
11/08/2011,"39.67","39.67","39.67","39.67"
11/07/2011,"42.22","42.22","42.22","42.22"
11/04/2011,"41.49","41.49","41.49","41.49"
11/03/2011,"40.05","40.05","40.05","40.05"
11/02/2011,"42.14","42.14","42.14","42.14"
11/01/2011,"42.96","42.96","42.96","42.96"
10/31/2011,"35.12","35.12","35.12","35.12"
10/28/2011,"31.24","31.24","31.24","31.24"
10/27/2011,"30.34","30.34","30.34","30.34"
10/26/2011,"37.77","37.77","37.77","37.77"
10/25/2011,"37.84","37.84","37.84","37.84"
10/24/2011,"37.31","37.31","37.31","37.31"
10/21/2011,"40.74","40.74","40.74","40.74"
10/20/2011,"44.61","44.61","44.61","44.61"
10/19/2011,"39.89","39.89","39.89","39.89"
10/18/2011,"39.66","39.66","39.66","39.66"
10/17/2011,"38.81","38.81","38.81","38.81"
10/14/2011,"34.94","34.94","34.94","34.94"
10/13/2011,"38.75","38.75","38.75","38.75"
10/12/2011,"35.77","35.77","35.77","35.77"
10/11/2011,"38.18","38.18","38.18","38.18"
10/10/2011,"37.91","37.91","37.91","37.91"
10/07/2011,"40.56","40.56","40.56","40.56"
10/06/2011,"42.63","42.63","42.63","42.63"
10/05/2011,"45.60","45.60","45.60","45.60"
10/04/2011,"50.44","50.44","50.44","50.44"
10/03/2011,"48.65","48.65","48.65","48.65"
09/30/2011,"46.68","46.68","46.68","46.68"
09/29/2011,"44.44","44.44","44.44","44.44"
09/28/2011,"46.39","46.39","46.39","46.39"
09/27/2011,"45.52","45.52","45.52","45.52"
09/26/2011,"49.29","49.29","49.29","49.29"
09/23/2011,"48.54","48.54","48.54","48.54"
09/22/2011,"47.78","47.78","47.78","47.78"
09/21/2011,"44.14","44.14","44.14","44.14"
09/20/2011,"42.79","42.79","42.79","42.79"
09/19/2011,"45.61","45.61","45.61","45.61"
09/16/2011,"42.96","42.96","42.96","42.96"
09/15/2011,"42.29","42.29","42.29","42.29"
09/14/2011,"46.73","46.73","46.73","46.73"
09/13/2011,"49.12","49.12","49.12","49.12"
09/12/2011,"53.55","53.55","53.55","53.55"
09/09/2011,"49.79","49.79","49.79","49.79"
09/08/2011,"41.63","41.63","41.63","41.63"
09/07/2011,"43.47","43.47","43.47","43.47"
09/06/2011,"47.87","47.87","47.87","47.87"
09/05/2011,"46.84","46.84","46.84","46.84"
09/02/2011,"40.10","40.10","40.10","40.10"
09/01/2011,"36.57","36.57","36.57","36.57"
08/31/2011,"35.65","35.65","35.65","35.65"
08/30/2011,"38.16","38.16","38.16","38.16"
08/29/2011,"39.25","39.25","39.25","39.25"
08/26/2011,"43.55","43.55","43.55","43.55"
08/25/2011,"44.38","44.38","44.38","44.38"
08/24/2011,"42.13","42.13","42.13","42.13"
08/23/2011,"44.35","44.35","44.35","44.35"
08/22/2011,"46.59","46.59","46.59","46.59"
08/19/2011,"47.31","47.31","47.31","47.31"
08/18/2011,"47.17","47.17","47.17","47.17"
08/17/2011,"35.04","35.04","35.04","35.04"
08/16/2011,"38.05","38.05","38.05","38.05"
08/15/2011,"40.35","40.35","40.35","40.35"
08/12/2011,"44.85","44.85","44.85","44.85"
08/11/2011,"48.70","48.70","48.70","48.70"
08/10/2011,"49.50","49.50","49.50","49.50"
08/09/2011,"46.40","46.40","46.40","46.40"
08/08/2011,"45.30","45.30","45.30","45.30"
08/05/2011,"39.25","39.25","39.25","39.25"
08/04/2011,"34.63","34.63","34.63","34.63"
08/03/2011,"29.72","29.72","29.72","29.72"
08/02/2011,"29.35","29.35","29.35","29.35"
08/01/2011,"29.00","29.00","29.00","29.00"
07/29/2011,"27.62","27.62","27.62","27.62"
07/28/2011,"26.54","26.54","26.54","26.54"
07/27/2011,"26.03","26.03","26.03","26.03"
07/26/2011,"24.04","24.04","24.04","24.04"
07/25/2011,"24.50","24.50","24.50","24.50"
07/22/2011,"22.40","22.40","22.40","22.40"
07/21/2011,"23.83","23.83","23.83","23.83"
07/20/2011,"27.62","27.62","27.62","27.62"
07/19/2011,"29.00","29.00","29.00","29.00"
07/18/2011,"31.00","31.00","31.00","31.00"
07/15/2011,"28.12","28.12","28.12","28.12"
07/14/2011,"27.27","27.27","27.27","27.27"
07/13/2011,"26.47","26.47","26.47","26.47"
07/12/2011,"28.25","28.25","28.25","28.25"
07/11/2011,"26.26","26.26","26.26","26.26"
07/08/2011,"22.41","22.41","22.41","22.41"
07/07/2011,"20.59","20.59","20.59","20.59"
07/06/2011,"20.92","20.92","20.92","20.92"
07/05/2011,"20.26","20.26","20.26","20.26"
07/04/2011,"19.73","19.73","19.73","19.73"
07/01/2011,"19.73","19.73","19.73","19.73"
06/30/2011,"21.56","21.56","21.56","21.56"
06/29/2011,"24.06","24.06","24.06","24.06"
06/28/2011,"27.69","27.69","27.69","27.69"
06/27/2011,"28.20","28.20","28.20","28.20"
06/24/2011,"27.17","27.17","27.17","27.17"
06/23/2011,"27.30","27.30","27.30","27.30"
06/22/2011,"23.34","23.34","23.34","23.34"
06/21/2011,"24.75","24.75","24.75","24.75"
06/20/2011,"25.54","25.54","25.54","25.54"
06/17/2011,"24.25","24.25","24.25","24.25"
06/16/2011,"24.43","24.43","24.43","24.43"
06/15/2011,"23.06","23.06","23.06","23.06"
06/14/2011,"21.32","21.32","21.32","21.32"
06/13/2011,"22.84","22.84","22.84","22.84"
06/10/2011,"22.62","22.62","22.62","22.62"
06/09/2011,"20.94","20.94","20.94","20.94"
06/08/2011,"22.69","22.69","22.69","22.69"
06/07/2011,"22.37","22.37","22.37","22.37"
06/06/2011,"23.15","23.15","23.15","23.15"
06/03/2011,"22.65","22.65","22.65","22.65"
06/02/2011,"22.84","22.84","22.84","22.84"
06/01/2011,"20.93","20.93","20.93","20.93"
05/31/2011,"20.35","20.35","20.35","20.35"
05/30/2011,"21.74","21.74","21.74","21.74"
05/27/2011,"21.47","21.47","21.47","21.47"
05/26/2011,"22.74","22.74","22.74","22.74"
05/25/2011,"22.65","22.65","22.65","22.65"
05/24/2011,"23.77","23.77","23.77","23.77"
05/23/2011,"24.78","24.78","24.78","24.78"
05/20/2011,"22.38","22.38","22.38","22.38"
05/19/2011,"21.03","21.03","21.03","21.03"
05/18/2011,"22.36","22.36","22.36","22.36"
05/17/2011,"23.10","23.10","23.10","23.10"
05/16/2011,"22.38","22.38","22.38","22.38"
05/13/2011,"22.08","22.08","22.08","22.08"
05/12/2011,"21.87","21.87","21.87","21.87"
05/11/2011,"21.07","21.07","21.07","21.07"
05/10/2011,"21.50","21.50","21.50","21.50"
05/09/2011,"22.51","22.51","22.51","22.51"
05/06/2011,"19.98","19.98","19.98","19.98"
05/05/2011,"22.55","22.55","22.55","22.55"
05/04/2011,"21.86","21.86","21.86","21.86"
05/03/2011,"20.80","20.80","20.80","20.80"
05/02/2011,"19.62","19.62","19.62","19.62"
04/29/2011,"18.48","18.48","18.48","18.48"
04/28/2011,"18.83","18.83","18.83","18.83"
04/27/2011,"19.83","19.83","19.83","19.83"
04/26/2011,"19.49","19.49","19.49","19.49"
04/25/2011,"18.93","18.93","18.93","18.93"
04/22/2011,"18.93","18.93","18.93","18.93"
04/21/2011,"18.93","18.93","18.93","18.93"
04/20/2011,"19.08","19.08","19.08","19.08"
04/19/2011,"20.82","20.82","20.82","20.82"
04/18/2011,"22.79","22.79","22.79","22.79"
04/15/2011,"18.80","18.80","18.80","18.80"
04/14/2011,"20.74","20.74","20.74","20.74"
04/13/2011,"21.20","21.20","21.20","21.20"
04/12/2011,"22.50","22.50","22.50","22.50"
04/11/2011,"19.98","19.98","19.98","19.98"
04/08/2011,"19.96","19.96","19.96","19.96"
04/07/2011,"21.02","21.02","21.02","21.02"
04/06/2011,"20.16","20.16","20.16","20.16"
04/05/2011,"20.52","20.52","20.52","20.52"
04/04/2011,"20.66","20.66","20.66","20.66"
04/01/2011,"20.42","20.42","20.42","20.42"
03/31/2011,"22.08","22.08","22.08","22.08"
03/30/2011,"21.47","21.47","21.47","21.47"
03/29/2011,"22.50","22.50","22.50","22.50"
03/28/2011,"22.48","22.48","22.48","22.48"
03/25/2011,"22.08","22.08","22.08","22.08"
03/24/2011,"22.10","22.10","22.10","22.10"
03/23/2011,"23.92","23.92","23.92","23.92"
03/22/2011,"24.39","24.39","24.39","24.39"
03/21/2011,"25.24","25.24","25.24","25.24"
03/18/2011,"28.53","28.53","28.53","28.53"
03/17/2011,"30.61","30.61","30.61","30.61"
03/16/2011,"35.23","35.23","35.23","35.23"
03/15/2011,"31.01","31.01","31.01","31.01"
03/14/2011,"26.74","26.74","26.74","26.74"
03/11/2011,"24.71","24.71","24.71","24.71"
03/10/2011,"24.14","24.14","24.14","24.14"
03/09/2011,"23.48","23.48","23.48","23.48"
03/08/2011,"23.45","23.45","23.45","23.45"
03/07/2011,"24.41","24.41","24.41","24.41"
03/04/2011,"23.64","23.64","23.64","23.64"
03/03/2011,"23.93","23.93","23.93","23.93"
03/02/2011,"24.60","24.60","24.60","24.60"
03/01/2011,"23.82","23.82","23.82","23.82"
02/28/2011,"22.71","22.71","22.71","22.71"
02/25/2011,"23.10","23.10","23.10","23.10"
02/24/2011,"24.99","24.99","24.99","24.99"
02/23/2011,"24.99","24.99","24.99","24.99"
02/22/2011,"23.93","23.93","23.93","23.93"
02/21/2011,"22.14","22.14","22.14","22.14"
02/18/2011,"19.70","19.70","19.70","19.70"
02/17/2011,"20.00","20.00","20.00","20.00"
02/16/2011,"19.19","19.19","19.19","19.19"
02/15/2011,"20.44","20.44","20.44","20.44"
02/14/2011,"20.74","20.74","20.74","20.74"
02/11/2011,"19.95","19.95","19.95","19.95"
02/10/2011,"19.75","19.75","19.75","19.75"
02/09/2011,"19.75","19.75","19.75","19.75"
02/08/2011,"20.21","20.21","20.21","20.21"
02/07/2011,"20.37","20.37","20.37","20.37"
02/04/2011,"20.90","20.90","20.90","20.90"
02/03/2011,"22.09","22.09","22.09","22.09"
02/02/2011,"21.66","21.66","21.66","21.66"
02/01/2011,"22.15","22.15","22.15","22.15"
01/31/2011,"22.73","22.73","22.73","22.73"
01/28/2011,"22.13","22.13","22.13","22.13"
01/27/2011,"21.11","21.11","21.11","21.11"
01/26/2011,"21.53","21.53","21.53","21.53"
01/25/2011,"21.56","21.56","21.56","21.56"
01/24/2011,"20.38","20.38","20.38","20.38"
01/21/2011,"19.80","19.80","19.80","19.80"
01/20/2011,"21.11","21.11","21.11","21.11"
01/19/2011,"21.27","21.27","21.27","21.27"
01/18/2011,"20.19","20.19","20.19","20.19"
01/17/2011,"21.17","21.17","21.17","21.17"
01/14/2011,"20.44","20.44","20.44","20.44"
01/13/2011,"21.47","21.47","21.47","21.47"
01/12/2011,"22.27","22.27","22.27","22.27"
01/11/2011,"23.86","23.86","23.86","23.86"
01/10/2011,"25.72","25.72","25.72","25.72"
01/07/2011,"23.95","23.95","23.95","23.95"
01/06/2011,"23.30","23.30","23.30","23.30"
01/05/2011,"23.08","23.08","23.08","23.08"
01/04/2011,"23.16","23.16","23.16","23.16"
01/03/2011,"23.62","23.62","23.62","23.62"
12/31/2010,"23.92","23.92","23.92","23.92"
12/30/2010,"23.92","23.92","23.92","23.92"
12/29/2010,"22.01","22.01","22.01","22.01"
12/28/2010,"22.57","22.57","22.57","22.57"
12/27/2010,"22.58","22.58","22.58","22.58"
12/23/2010,"19.57","19.57","19.57","19.57"
12/22/2010,"18.59","18.59","18.59","18.59"
12/21/2010,"18.47","18.47","18.47","18.47"
12/20/2010,"18.68","18.68","18.68","18.68"
12/17/2010,"19.25","19.25","19.25","19.25"
12/16/2010,"18.36","18.36","18.36","18.36"
12/15/2010,"19.86","19.86","19.86","19.86"
12/14/2010,"19.72","19.72","19.72","19.72"
12/13/2010,"20.42","20.42","20.42","20.42"
12/10/2010,"21.15","21.15","21.15","21.15"
12/09/2010,"21.65","21.65","21.65","21.65"
12/08/2010,"22.49","22.49","22.49","22.49"
12/07/2010,"23.34","23.34","23.34","23.34"
12/06/2010,"24.72","24.72","24.72","24.72"
12/03/2010,"23.88","23.88","23.88","23.88"
12/02/2010,"25.36","25.36","25.36","25.36"
12/01/2010,"28.13","28.13","28.13","28.13"
11/30/2010,"31.07","31.07","31.07","31.07"
11/29/2010,"30.67","30.67","30.67","30.67"
11/26/2010,"28.44","28.44","28.44","28.44"
11/25/2010,"25.42","25.42","25.42","25.42"
11/24/2010,"26.38","26.38","26.38","26.38"
11/23/2010,"27.63","27.63","27.63","27.63"
11/22/2010,"23.37","23.37","23.37","23.37"
11/19/2010,"22.06","22.06","22.06","22.06"
11/18/2010,"22.92","22.92","22.92","22.92"
11/17/2010,"24.78","24.78","24.78","24.78"
11/16/2010,"26.36","26.36","26.36","26.36"
11/15/2010,"23.62","23.62","23.62","23.62"
11/12/2010,"24.62","24.62","24.62","24.62"
11/11/2010,"23.49","23.49","23.49","23.49"
11/10/2010,"22.62","22.62","22.62","22.62"
11/09/2010,"20.63","20.63","20.63","20.63"
11/08/2010,"21.77","21.77","21.77","21.77"
11/05/2010,"21.85","21.85","21.85","21.85"
11/04/2010,"21.52","21.52","21.52","21.52"
11/03/2010,"25.44","25.44","25.44","25.44"
11/02/2010,"23.89","23.89","23.89","23.89"
11/01/2010,"24.62","24.62","24.62","24.62"
10/29/2010,"23.39","23.39","23.39","23.39"
10/28/2010,"22.81","22.81","22.81","22.81"
10/27/2010,"23.91","23.91","23.91","23.91"
10/26/2010,"22.15","22.15","22.15","22.15"
10/25/2010,"22.04","22.04","22.04","22.04"
10/22/2010,"21.77","21.77","21.77","21.77"
10/21/2010,"22.04","22.04","22.04","22.04"
10/20/2010,"21.72","21.72","21.72","21.72"
10/19/2010,"22.06","22.06","22.06","22.06"
10/18/2010,"21.39","21.39","21.39","21.39"
10/15/2010,"21.58","21.58","21.58","21.58"
10/14/2010,"21.48","21.48","21.48","21.48"
10/13/2010,"21.77","21.77","21.77","21.77"
10/12/2010,"22.75","22.75","22.75","22.75"
10/11/2010,"22.54","22.54","22.54","22.54"
10/08/2010,"22.82","22.82","22.82","22.82"
10/07/2010,"23.99","23.99","23.99","23.99"
10/06/2010,"24.65","24.65","24.65","24.65"
10/05/2010,"25.11","25.11","25.11","25.11"
10/04/2010,"27.05","27.05","27.05","27.05"
10/01/2010,"26.37","26.37","26.37","26.37"
09/30/2010,"26.11","26.11","26.11","26.11"
09/29/2010,"25.06","25.06","25.06","25.06"
09/28/2010,"24.76","24.76","24.76","24.76"
09/27/2010,"24.56","24.56","24.56","24.56"
09/24/2010,"23.66","23.66","23.66","23.66"
09/23/2010,"25.56","25.56","25.56","25.56"
09/22/2010,"25.42","25.42","25.42","25.42"
09/21/2010,"25.08","25.08","25.08","25.08"
09/20/2010,"24.15","24.15","24.15","24.15"
09/17/2010,"24.54","24.54","24.54","24.54"
09/16/2010,"24.07","24.07","24.07","24.07"
09/15/2010,"23.57","23.57","23.57","23.57"
09/14/2010,"23.27","23.27","23.27","23.27"
09/13/2010,"23.77","23.77","23.77","23.77"
09/10/2010,"24.62","24.62","24.62","24.62"
09/09/2010,"24.21","24.21","24.21","24.21"
09/08/2010,"24.86","24.86","24.86","24.86"
09/07/2010,"25.26","25.26","25.26","25.26"
09/06/2010,"24.47","24.47","24.47","24.47"
09/03/2010,"24.56","24.56","24.56","24.56"
09/02/2010,"25.91","25.91","25.91","25.91"
09/01/2010,"26.25","26.25","26.25","26.25"
08/31/2010,"29.37","29.37","29.37","29.37"
08/30/2010,"29.09","29.09","29.09","29.09"
08/27/2010,"28.32","28.32","28.32","28.32"
08/26/2010,"29.98","29.98","29.98","29.98"
08/25/2010,"30.84","30.84","30.84","30.84"
08/24/2010,"30.03","30.03","30.03","30.03"
08/23/2010,"28.29","28.29","28.29","28.29"
08/20/2010,"29.05","29.05","29.05","29.05"
08/19/2010,"29.33","29.33","29.33","29.33"
08/18/2010,"26.74","26.74","26.74","26.74"
08/17/2010,"27.77","27.77","27.77","27.77"
08/16/2010,"30.00","30.00","30.00","30.00"
08/13/2010,"29.20","29.20","29.20","29.20"
08/12/2010,"29.37","29.37","29.37","29.37"
08/11/2010,"30.01","30.01","30.01","30.01"
08/10/2010,"27.09","27.09","27.09","27.09"
08/09/2010,"25.83","25.83","25.83","25.83"
08/06/2010,"27.11","27.11","27.11","27.11"
08/05/2010,"25.10","25.10","25.10","25.10"
08/04/2010,"25.47","25.47","25.47","25.47"
08/03/2010,"26.17","26.17","26.17","26.17"
08/02/2010,"26.31","26.31","26.31","26.31"
07/30/2010,"27.16","27.16","27.16","27.16"
07/29/2010,"27.12","27.12","27.12","27.12"
07/28/2010,"26.61","26.61","26.61","26.61"
07/27/2010,"26.41","26.41","26.41","26.41"
07/26/2010,"26.80","26.80","26.80","26.80"
07/23/2010,"28.07","28.07","28.07","28.07"
07/22/2010,"27.28","27.28","27.28","27.28"
07/21/2010,"28.43","28.43","28.43","28.43"
07/20/2010,"28.22","28.22","28.22","28.22"
07/19/2010,"28.53","28.53","28.53","28.53"
07/16/2010,"27.06","27.06","27.06","27.06"
07/15/2010,"27.30","27.30","27.30","27.30"
07/14/2010,"27.72","27.72","27.72","27.72"
07/13/2010,"26.88","26.88","26.88","26.88"
07/12/2010,"28.26","28.26","28.26","28.26"
07/09/2010,"27.95","27.95","27.95","27.95"
07/08/2010,"29.01","29.01","29.01","29.01"
07/07/2010,"30.26","30.26","30.26","30.26"
07/06/2010,"31.02","31.02","31.02","31.02"
07/05/2010,"32.60","32.60","32.60","32.60"
07/02/2010,"33.59","33.59","33.59","33.59"
07/01/2010,"36.25","36.25","36.25","36.25"
06/30/2010,"34.32","34.32","34.32","34.32"
06/29/2010,"35.04","35.04","35.04","35.04"
06/28/2010,"30.10","30.10","30.10","30.10"
06/25/2010,"32.10","32.10","32.10","32.10"
06/24/2010,"31.39","31.39","31.39","31.39"
06/23/2010,"28.67","28.67","28.67","28.67"
06/22/2010,"26.42","26.42","26.42","26.42"
06/21/2010,"26.62","26.62","26.62","26.62"
06/18/2010,"26.96","26.96","26.96","26.96"
06/17/2010,"29.18","29.18","29.18","29.18"
06/16/2010,"29.00","29.00","29.00","29.00"
06/15/2010,"28.28","28.28","28.28","28.28"
06/14/2010,"29.64","29.64","29.64","29.64"
06/11/2010,"31.36","31.36","31.36","31.36"
06/10/2010,"33.07","33.07","33.07","33.07"
06/09/2010,"36.32","36.32","36.32","36.32"
06/08/2010,"41.62","41.62","41.62","41.62"
06/07/2010,"40.82","40.82","40.82","40.82"
06/04/2010,"37.69","37.69","37.69","37.69"
06/03/2010,"33.34","33.34","33.34","33.34"
06/02/2010,"35.43","35.43","35.43","35.43"
06/01/2010,"35.27","35.27","35.27","35.27"
05/31/2010,"34.40","34.40","34.40","34.40"
05/28/2010,"33.88","33.88","33.88","33.88"
05/27/2010,"34.91","34.91","34.91","34.91"
05/26/2010,"40.01","40.01","40.01","40.01"
05/25/2010,"45.18","45.18","45.18","45.18"
05/24/2010,"42.62","42.62","42.62","42.62"
05/21/2010,"46.17","46.17","46.17","46.17"
05/20/2010,"49.87","49.87","49.87","49.87"
05/19/2010,"44.74","44.74","44.74","44.74"
05/18/2010,"37.21","37.21","37.21","37.21"
05/17/2010,"41.87","41.87","41.87","41.87"
05/14/2010,"42.59","42.59","42.59","42.59"
05/13/2010,"31.65","31.65","31.65","31.65"
05/12/2010,"34.28","34.28","34.28","34.28"
05/11/2010,"39.15","39.15","39.15","39.15"
05/10/2010,"38.66","38.66","38.66","38.66"
05/07/2010,"49.60","49.60","49.60","49.60"
05/06/2010,"36.81","36.81","36.81","36.81"
05/05/2010,"33.25","33.25","33.25","33.25"
05/04/2010,"33.15","33.15","33.15","33.15"
05/03/2010,"28.72","28.72","28.72","28.72"
04/30/2010,"28.89","28.89","28.89","28.89"
04/29/2010,"29.52","29.52","29.52","29.52"
04/28/2010,"31.45","31.45","31.45","31.45"
04/27/2010,"28.56","28.56","28.56","28.56"
04/26/2010,"24.37","24.37","24.37","24.37"
04/23/2010,"24.00","24.00","24.00","24.00"
04/22/2010,"24.80","24.80","24.80","24.80"
04/21/2010,"22.50","22.50","22.50","22.50"
04/20/2010,"21.05","21.05","21.05","21.05"
04/19/2010,"23.22","23.22","23.22","23.22"
04/16/2010,"22.44","22.44","22.44","22.44"
04/15/2010,"20.27","20.27","20.27","20.27"
04/14/2010,"20.79","20.79","20.79","20.79"
04/13/2010,"21.08","21.08","21.08","21.08"
04/12/2010,"20.73","20.73","20.73","20.73"
04/09/2010,"20.54","20.54","20.54","20.54"
04/08/2010,"22.50","22.50","22.50","22.50"
04/07/2010,"21.15","21.15","21.15","21.15"
04/06/2010,"20.63","20.63","20.63","20.63"
04/05/2010,"20.00","20.00","20.00","20.00"
04/02/2010,"20.00","20.00","20.00","20.00"
04/01/2010,"20.00","20.00","20.00","20.00"
03/31/2010,"20.60","20.60","20.60","20.60"
03/30/2010,"20.47","20.47","20.47","20.47"
03/29/2010,"20.35","20.35","20.35","20.35"
03/26/2010,"19.80","19.80","19.80","19.80"
03/25/2010,"19.89","19.89","19.89","19.89"
03/24/2010,"20.61","20.61","20.61","20.61"
03/23/2010,"19.93","19.93","19.93","19.93"
03/22/2010,"21.10","21.10","21.10","21.10"
03/19/2010,"20.50","20.50","20.50","20.50"
03/18/2010,"20.79","20.79","20.79","20.79"
03/17/2010,"20.46","20.46","20.46","20.46"
03/16/2010,"21.51","21.51","21.51","21.51"
03/15/2010,"22.55","22.55","22.55","22.55"
03/12/2010,"21.93","21.93","21.93","21.93"
03/11/2010,"21.61","21.61","21.61","21.61"
03/10/2010,"21.82","21.82","21.82","21.82"
03/09/2010,"21.91","21.91","21.91","21.91"
03/08/2010,"22.10","22.10","22.10","22.10"
03/05/2010,"20.87","20.87","20.87","20.87"
03/04/2010,"22.51","22.51","22.51","22.51"
03/03/2010,"22.56","22.56","22.56","22.56"
03/02/2010,"23.09","23.09","23.09","23.09"
03/01/2010,"24.21","24.21","24.21","24.21"
02/26/2010,"24.37","24.37","24.37","24.37"
02/25/2010,"25.78","25.78","25.78","25.78"
02/24/2010,"25.06","25.06","25.06","25.06"
02/23/2010,"25.26","25.26","25.26","25.26"
02/22/2010,"23.89","23.89","23.89","23.89"
02/19/2010,"23.81","23.81","23.81","23.81"
02/18/2010,"24.60","24.60","24.60","24.60"
02/17/2010,"25.62","25.62","25.62","25.62"
02/16/2010,"26.78","26.78","26.78","26.78"
02/15/2010,"28.33","28.33","28.33","28.33"
02/12/2010,"28.45","28.45","28.45","28.45"
02/11/2010,"29.11","29.11","29.11","29.11"
02/10/2010,"29.25","29.25","29.25","29.25"
02/09/2010,"29.60","29.60","29.60","29.60"
02/08/2010,"30.00","30.00","30.00","30.00"
02/05/2010,"30.55","30.55","30.55","30.55"
02/04/2010,"29.27","29.27","29.27","29.27"
02/03/2010,"25.41","25.41","25.41","25.41"
02/02/2010,"24.87","24.87","24.87","24.87"
02/01/2010,"26.37","26.37","26.37","26.37"
01/29/2010,"26.72","26.72","26.72","26.72"
01/28/2010,"28.15","28.15","28.15","28.15"
01/27/2010,"27.45","27.45","27.45","27.45"
01/26/2010,"25.68","25.68","25.68","25.68"
01/25/2010,"27.07","27.07","27.07","27.07"
01/22/2010,"27.09","27.09","27.09","27.09"
01/21/2010,"26.41","26.41","26.41","26.41"
01/20/2010,"23.41","23.41","23.41","23.41"
01/19/2010,"20.31","20.31","20.31","20.31"
01/18/2010,"20.98","20.98","20.98","20.98"
01/15/2010,"22.28","22.28","22.28","22.28"
01/14/2010,"20.55","20.55","20.55","20.55"
01/13/2010,"22.61","22.61","22.61","22.61"
01/12/2010,"22.92","22.92","22.92","22.92"
01/11/2010,"22.73","22.73","22.73","22.73"
01/08/2010,"21.98","21.98","21.98","21.98"
01/07/2010,"22.69","22.69","22.69","22.69"
01/06/2010,"22.98","22.98","22.98","22.98"
01/05/2010,"23.13","23.13","23.13","23.13"
01/04/2010,"23.51","23.51","23.51","23.51"
01/01/2010,"24.06","24.06","24.06","24.06"
